t,episode,true_task_idx,pred_task_idx,exec_task_idx,x_before,vx_before,x_after,vx_after,true_goal
32,0,1,0,0,3.159976529180331,-0.1902158060226398,3.131664721738212,-0.6497409939693214,-9.02
33,0,1,0,0,3.131664721738212,-0.6497409939693214,3.196322194426412,0.3385395439821431,-9.02
34,0,1,0,0,3.196322194426412,0.3385395439821431,3.1847920400911467,-0.3955968891216125,-9.02
35,0,1,0,0,3.1847920400911467,-0.3955968891216125,3.310376784574912,0.1699448687292652,-9.02
36,0,1,0,0,3.310376784574912,0.1699448687292652,3.3288506640313185,0.2907845969981389,-9.02
37,0,1,0,0,3.3288506640313185,0.2907845969981389,3.0843712469075246,0.2742200104725147,-9.02
38,0,1,0,0,3.0843712469075246,0.2742200104725147,3.1252465098725306,0.7992337530734863,-9.02
39,0,1,0,0,3.1252465098725306,0.7992337530734863,3.1753778956054064,-0.26108838497229,-9.02
40,0,1,0,0,3.1753778956054064,-0.26108838497229,3.1714843184848607,-0.0198627706645331,-9.02
41,0,1,0,0,3.1714843184848607,-0.0198627706645331,3.143340933610314,-0.3044841995596815,-9.02
42,0,1,0,0,3.143340933610314,-0.3044841995596815,3.15763871031911,0.4596698791592098,-9.02
43,0,1,0,0,3.15763871031911,0.4596698791592098,3.1717473324150824,0.2161760688069987,-9.02
44,0,1,0,0,3.1717473324150824,0.2161760688069987,3.1542425361742774,-0.5720285298813109,-9.02
45,0,1,0,0,3.1542425361742774,-0.5720285298813109,3.1760430518263987,0.0006910105363796,-9.02
46,0,1,0,0,3.1760430518263987,0.0006910105363796,3.1660846965214624,-0.2033505577731645,-9.02
47,0,1,0,0,3.1660846965214624,-0.2033505577731645,3.0573075828755134,-0.8056387790974322,-9.02
48,0,1,0,0,3.0573075828755134,-0.8056387790974322,2.9992917700406148,-1.1395171095700112,-9.02
49,0,1,0,0,2.9992917700406148,-1.1395171095700112,2.8679636724925084,0.0467338588684394,-9.02
50,0,1,0,0,2.8679636724925084,0.0467338588684394,2.8625780283973805,-0.1744689343791853,-9.02
51,0,1,0,0,2.8625780283973805,-0.1744689343791853,2.8714440354862973,0.0689221076932799,-9.02
52,0,1,0,0,2.8714440354862973,0.0689221076932799,2.847258038059401,-0.726439915337795,-9.02
53,0,1,0,0,2.847258038059401,-0.726439915337795,2.7879140074397024,-1.2578244789839343,-9.02
54,0,1,0,0,2.7879140074397024,-1.2578244789839343,2.697360302276677,-0.646410443841072,-9.02
55,0,1,0,0,2.697360302276677,-0.646410443841072,2.6407507778651977,-1.2254484168096862,-9.02
56,0,1,0,0,2.6407507778651977,-1.2254484168096862,2.6320466888005773,0.1794515621647608,-9.02
57,0,1,0,0,2.6320466888005773,0.1794515621647608,2.543242723553874,-0.8573437208749939,-9.02
58,0,1,0,0,2.543242723553874,-0.8573437208749939,2.564749777824629,1.0999883963059391,-9.02
59,0,1,0,0,2.564749777824629,1.0999883963059391,2.589138179398509,0.3502407417993949,-9.02
60,0,1,0,0,2.589138179398509,0.3502407417993949,2.5527984375172394,-1.154823002119144,-9.02
61,0,1,0,0,2.5527984375172394,-1.154823002119144,2.52136226240596,-0.246394516382106,-9.02
62,0,1,0,0,2.52136226240596,-0.246394516382106,2.3123979170836257,0.9323495313207952,-9.02
63,0,1,0,0,2.3123979170836257,0.9323495313207952,2.199865030236281,0.9713477676671688,-9.02
64,0,1,0,0,2.199865030236281,0.9713477676671688,2.1832988217591733,-1.1003112723908772,-9.02
65,0,1,0,0,2.1832988217591733,-1.1003112723908772,2.044172358932958,-0.2163602793801911,-9.02
66,0,1,0,0,2.044172358932958,-0.2163602793801911,1.7319388299410956,0.3508962395484074,-9.02
67,0,1,2,0,1.7319388299410956,0.3508962395484074,1.3550872623287074,-0.0486901609689916,-9.02
68,0,1,2,0,1.3550872623287074,-0.0486901609689916,1.3195853875356058,-0.9303053652038366,-9.02
69,0,1,0,0,1.3195853875356058,-0.9303053652038366,1.2956055813177214,0.3182468418643027,-9.02
70,0,1,2,0,1.2956055813177214,0.3182468418643027,1.309477400342357,0.1401975709797668,-9.02
71,0,1,2,0,1.309477400342357,0.1401975709797668,1.276686940300943,-0.9311494950990192,-9.02
72,0,1,0,0,1.276686940300943,-0.9311494950990192,0.98938819882242,-0.6229050604300175,-9.02
73,0,1,0,0,0.98938819882242,-0.6229050604300175,0.9471682477482192,-0.7549937102100976,-9.02
74,0,1,1,0,0.9471682477482192,-0.7549937102100976,0.9032934401101846,-0.851709087606739,-9.02
75,0,1,1,0,0.9032934401101846,-0.851709087606739,0.7571513930392763,0.5195738870784032,-9.02
76,0,1,2,0,0.7571513930392763,0.5195738870784032,0.74879176778286,-0.411013615924514,-9.02
77,0,1,1,0,0.74879176778286,-0.411013615924514,0.7221999398693435,-0.4414860234874894,-9.02
78,0,1,1,0,0.7221999398693435,-0.4414860234874894,0.719246444453632,0.1198601347811499,-9.02
79,0,1,2,0,0.719246444453632,0.1198601347811499,0.7278417434616183,0.0985400547338708,-9.02
80,0,1,2,0,0.7278417434616183,0.0985400547338708,0.7645838251610881,0.9736990006741342,-9.02
81,0,1,2,0,0.7645838251610881,0.9736990006741342,0.7820693817319568,0.0273776572375926,-9.02
82,0,1,2,0,0.7820693817319568,0.0273776572375926,0.7904855251251967,0.2538725019058274,-9.02
83,0,1,2,0,0.7904855251251967,0.2538725019058274,0.8088620534938623,0.2783209827510242,-9.02
84,0,1,2,0,0.8088620534938623,0.2783209827510242,0.8047695293493242,-0.2000551221306807,-9.02
85,0,1,0,0,0.8047695293493242,-0.2000551221306807,0.7893539163161506,-0.3128354375272421,-9.02
86,0,1,0,0,0.7893539163161506,-0.3128354375272421,0.6272390077307896,0.3610251997074279,-9.02
87,0,1,0,0,0.6272390077307896,0.3610251997074279,0.6419893750116775,0.2337569188064128,-9.02
88,0,1,0,0,0.6419893750116775,0.2337569188064128,0.633822836761529,-0.3552882025047383,-9.02
89,0,1,1,0,0.633822836761529,-0.3552882025047383,0.6175027743439259,-0.2172898289015444,-9.02
90,0,1,0,0,0.6175027743439259,-0.2172898289015444,0.628792492294217,0.4463373730605666,-9.02
91,0,1,2,0,0.628792492294217,0.4463373730605666,0.5568520658693936,-0.2715198996201747,-9.02
92,0,1,1,0,0.5568520658693936,-0.2715198996201747,0.5328116190895735,-0.4731621830041129,-9.02
93,0,1,1,0,0.5328116190895735,-0.4731621830041129,0.5298416351310499,0.1139990304040077,-9.02
94,0,1,0,0,0.5298416351310499,0.1139990304040077,0.5284192365456524,-0.1774637271596951,-9.02
95,0,1,0,0,0.5284192365456524,-0.1774637271596951,0.5240708261413575,0.0113367050642293,-9.02
96,0,1,0,0,0.5240708261413575,0.0113367050642293,0.4593864296118631,-0.3770661089081349,-9.02
97,0,1,1,0,0.4593864296118631,-0.3770661089081349,0.3484306434702749,0.1050721715461266,-9.02
98,0,1,0,0,0.3484306434702749,0.1050721715461266,0.3271373519854553,-0.7600883725897216,-9.02
99,0,1,1,0,0.3271373519854553,-0.7600883725897216,0.2245808131975118,-0.5980871022729456,-9.02
100,1,1,1,1,-0.0654967375401046,0.0284106813761888,0.1208368278898895,0.9266927585461092,-5.1000000000000005
101,1,1,2,1,0.1208368278898895,0.9266927585461092,0.1612784701017856,0.6798651364348497,-5.1000000000000005
102,1,1,2,1,0.1612784701017856,0.6798651364348497,0.4918164368191837,1.4159109981038662,-5.1000000000000005
103,1,1,2,2,0.4918164368191837,1.4159109981038662,0.5260502255982438,0.4873055683203894,-5.1000000000000005
104,1,1,2,2,0.5260502255982438,0.4873055683203894,0.5693475648978682,0.589318463607013,-5.1000000000000005
105,1,1,2,2,0.5693475648978682,0.589318463607013,0.972312305539059,1.8626110048081068,-5.1000000000000005
106,1,1,2,2,0.972312305539059,1.8626110048081068,1.049707518121848,1.2809278868437437,-5.1000000000000005
107,1,1,2,2,1.049707518121848,1.2809278868437437,1.715704642510402,1.6390696229716324,-5.1000000000000005
108,1,1,2,2,1.715704642510402,1.6390696229716324,1.8011656314447533,0.6121376758441655,-5.1000000000000005
109,1,1,2,2,1.8011656314447533,0.6121376758441655,1.94347093416302,0.4238057613765603,-5.1000000000000005
110,1,1,2,2,1.94347093416302,0.4238057613765603,1.9314255814985328,-0.3587098195137235,-5.1000000000000005
111,1,1,2,2,1.9314255814985328,-0.3587098195137235,2.307943603030746,-0.0584891631837653,-5.1000000000000005
112,1,1,2,2,2.307943603030746,-0.0584891631837653,2.340109916859515,0.9840691657628462,-5.1000000000000005
113,1,1,0,2,2.340109916859515,0.9840691657628462,2.3566718907134403,-0.0453266573187506,-5.1000000000000005
114,1,1,2,2,2.3566718907134403,-0.0453266573187506,2.328772481195695,-0.7775415182699997,-5.1000000000000005
115,1,1,2,2,2.328772481195695,-0.7775415182699997,2.295366897290925,-0.9802662765383672,-5.1000000000000005
116,1,1,2,2,2.295366897290925,-0.9802662765383672,2.069156658408174,0.6678769390109346,-5.1000000000000005
117,1,1,2,2,2.069156658408174,0.6678769390109346,2.0632509816089533,-0.3413697067329321,-5.1000000000000005
118,1,1,2,2,2.0632509816089533,-0.3413697067329321,2.0838429495677864,0.7798457979754302,-5.1000000000000005
119,1,1,2,2,2.0838429495677864,0.7798457979754302,2.10970917166719,0.2530217189157805,-5.1000000000000005
120,1,1,2,2,2.10970917166719,0.2530217189157805,1.8675890308307812,-0.1798177167126499,-5.1000000000000005
121,1,1,2,2,1.8675890308307812,-0.1798177167126499,1.8751843215486543,0.084165307030955,-5.1000000000000005
122,1,1,2,2,1.8751843215486543,0.084165307030955,1.8837535415096287,0.6069777137511838,-5.1000000000000005
123,1,1,2,2,1.8837535415096287,0.6069777137511838,1.8570587493445567,-0.8671306411947357,-5.1000000000000005
124,1,1,2,2,1.8570587493445567,-0.8671306411947357,1.8860968386063035,1.254632997302638,-5.1000000000000005
125,1,1,0,2,1.8860968386063035,1.254632997302638,1.986870888187736,0.8853529388215391,-5.1000000000000005
126,1,1,2,2,1.986870888187736,0.8853529388215391,2.015181307061761,-0.9146166444316576,-5.1000000000000005
127,1,1,2,2,2.015181307061761,-0.9146166444316576,2.016179928870106,0.4838615810402765,-5.1000000000000005
128,1,1,2,2,2.016179928870106,0.4838615810402765,2.067325820528439,1.1554736725948838,-5.1000000000000005
129,1,1,0,2,2.067325820528439,1.1554736725948838,2.1110124393762657,0.590344628168209,-5.1000000000000005
130,1,1,0,2,2.1110124393762657,0.590344628168209,2.0521856992366545,0.4142757759946918,-5.1000000000000005
131,1,1,0,0,2.0521856992366545,0.4142757759946918,1.960879961791396,-0.7682595422793195,-5.1000000000000005
132,1,1,2,0,1.960879961791396,-0.7682595422793195,1.9563982179623027,0.2154002910469844,-5.1000000000000005
133,1,1,0,0,1.9563982179623027,0.2154002910469844,1.9772188246976483,0.4698862295758791,-5.1000000000000005
134,1,1,0,0,1.9772188246976483,0.4698862295758791,1.9509465177869316,-0.9721924461812472,-5.1000000000000005
135,1,1,0,0,1.9509465177869316,-0.9721924461812472,1.8873825221475264,0.241982254201396,-5.1000000000000005
136,1,1,0,0,1.8873825221475264,0.241982254201396,1.7825710861361603,0.2101538303328168,-5.1000000000000005
137,1,1,0,0,1.7825710861361603,0.2101538303328168,1.5885102617374949,0.4296847907000696,-5.1000000000000005
138,1,1,0,0,1.5885102617374949,0.4296847907000696,1.576315583904972,-0.6239881967336616,-5.1000000000000005
139,1,1,0,0,1.576315583904972,-0.6239881967336616,1.5660684422037463,0.1546105214810904,-5.1000000000000005
140,1,1,2,0,1.5660684422037463,0.1546105214810904,1.389460950601822,-0.3509437213059825,-5.1000000000000005
141,1,1,2,0,1.389460950601822,-0.3509437213059825,1.278598614777146,-0.2148431731084717,-5.1000000000000005
142,1,1,2,2,1.278598614777146,-0.2148431731084717,1.381889232567464,0.6272525767417297,-5.1000000000000005
143,1,1,2,2,1.381889232567464,0.6272525767417297,1.407016034116107,0.5096583870224409,-5.1000000000000005
144,1,1,2,2,1.407016034116107,0.5096583870224409,1.4088879941398185,-0.1704622284264426,-5.1000000000000005
145,1,1,2,2,1.4088879941398185,-0.1704622284264426,1.432781526574822,0.7929202329081111,-5.1000000000000005
146,1,1,2,2,1.432781526574822,0.7929202329081111,1.860371453950281,0.4845578741977988,-5.1000000000000005
147,1,1,0,2,1.860371453950281,0.4845578741977988,1.8726100668352297,0.0211842780095834,-5.1000000000000005
148,1,1,0,2,1.8726100668352297,0.0211842780095834,1.8541322925155783,0.4872993205418525,-5.1000000000000005
149,1,1,0,0,1.8541322925155783,0.4872993205418525,1.8502402994945095,-0.4853487068753537,-5.1000000000000005
150,1,1,2,0,1.8502402994945095,-0.4853487068753537,1.7849324656174514,-1.4920199707626187,-5.1000000000000005
151,1,1,1,0,1.7849324656174514,-1.4920199707626187,1.7320649054972328,-0.6246571523848261,-5.1000000000000005
152,1,1,2,0,1.7320649054972328,-0.6246571523848261,1.3711147672905992,0.1969394722869809,-5.1000000000000005
153,1,1,2,0,1.3711147672905992,0.1969394722869809,1.3389884209617686,-0.0777243862209966,-5.1000000000000005
154,1,1,2,2,1.3389884209617686,-0.0777243862209966,1.3447990544747168,0.2143828130761779,-5.1000000000000005
155,1,1,2,2,1.3447990544747168,0.2143828130761779,1.3955129277295977,1.2926934422295842,-5.1000000000000005
156,1,1,2,2,1.3955129277295977,1.2926934422295842,1.411713892243906,-0.2002328250364668,-5.1000000000000005
157,1,1,2,2,1.411713892243906,-0.2002328250364668,1.4427151772264104,-0.4600751379655841,-5.1000000000000005
158,1,1,2,2,1.4427151772264104,-0.4600751379655841,1.45533054663246,0.5851240001109752,-5.1000000000000005
159,1,1,2,2,1.45533054663246,0.5851240001109752,1.5284114271372444,1.1339889606643672,-5.1000000000000005
160,1,1,2,2,1.5284114271372444,1.1339889606643672,1.427929437595978,-0.2344765152429006,-5.1000000000000005
161,1,1,2,2,1.427929437595978,-0.2344765152429006,1.1961858763717887,-1.726668203516018,-5.1000000000000005
162,1,1,1,2,1.1961858763717887,-1.726668203516018,0.9520006294098996,0.2710202372039727,-5.1000000000000005
163,1,1,2,2,0.9520006294098996,0.2710202372039727,0.9344620596163328,-0.4552668883260863,-5.1000000000000005
164,1,1,0,2,0.9344620596163328,-0.4552668883260863,0.9243621040112354,-0.1788647718791795,-5.1000000000000005
165,1,1,2,2,0.9243621040112354,-0.1788647718791795,0.9585453490765076,1.12097579774212,-5.1000000000000005
166,1,1,2,2,0.9585453490765076,1.12097579774212,1.683649828162047,1.3333412137910885,-5.1000000000000005
167,1,1,0,2,1.683649828162047,1.3333412137910885,1.7234488019420329,0.5766214317745636,-5.1000000000000005
168,1,1,0,2,1.7234488019420329,0.5766214317745636,1.7425868966925306,0.4316657684607009,-5.1000000000000005
169,1,1,2,2,1.7425868966925306,0.4316657684607009,2.218591229481833,0.2185076384776707,-5.1000000000000005
170,1,1,0,2,2.218591229481833,0.2185076384776707,2.1450073206855262,-0.0809158000567524,-5.1000000000000005
171,1,1,0,2,2.1450073206855262,-0.0809158000567524,2.1555986721564637,0.2898122128323783,-5.1000000000000005
172,1,1,2,2,2.1555986721564637,0.2898122128323783,2.185680933036892,1.045651529026079,-5.1000000000000005
173,1,1,0,2,2.185680933036892,1.045651529026079,2.226913980019704,0.6616782533526278,-5.1000000000000005
174,1,1,0,2,2.226913980019704,0.6616782533526278,2.4837332175266726,0.7854191250638934,-5.1000000000000005
175,1,1,0,0,2.4837332175266726,0.7854191250638934,2.4972871971284705,0.0808187542276354,-5.1000000000000005
176,1,1,0,0,2.4972871971284705,0.0808187542276354,2.4218717469775424,-0.6660336627483097,-5.1000000000000005
177,1,1,0,0,2.4218717469775424,-0.6660336627483097,2.1609898263244616,-1.034223005348444,-5.1000000000000005
178,1,1,0,0,2.1609898263244616,-1.034223005348444,2.029302709506624,-1.0590184586129885,-5.1000000000000005
179,1,1,0,0,2.029302709506624,-1.0590184586129885,1.987799463575361,0.0929285181887154,-5.1000000000000005
180,1,1,0,0,1.987799463575361,0.0929285181887154,1.984522721723205,-1.100391650398599,-5.1000000000000005
181,1,1,0,0,1.984522721723205,-1.100391650398599,2.006669778392886,1.050528551960067,-5.1000000000000005
182,1,1,0,0,2.006669778392886,1.050528551960067,1.96431891967987,0.1152353114570737,-5.1000000000000005
183,1,1,0,0,1.96431891967987,0.1152353114570737,1.942014113052688,-0.905497138920876,-5.1000000000000005
184,1,1,0,0,1.942014113052688,-0.905497138920876,1.9177842924687092,0.0615385290923482,-5.1000000000000005
185,1,1,0,0,1.9177842924687092,0.0615385290923482,1.914670581102753,0.6682128574552693,-5.1000000000000005
186,1,1,0,0,1.914670581102753,0.6682128574552693,1.967330515759221,1.1285518634236629,-5.1000000000000005
187,1,1,0,0,1.967330515759221,1.1285518634236629,1.8818625599960963,-0.6326967293684757,-5.1000000000000005
188,1,1,0,0,1.8818625599960963,-0.6326967293684757,1.8771211536343468,0.1007908376718001,-5.1000000000000005
189,1,1,0,0,1.8771211536343468,0.1007908376718001,1.8650029439558864,-0.0157964882142562,-5.1000000000000005
190,1,1,0,0,1.8650029439558864,-0.0157964882142562,1.8717856110483004,0.1807685507867977,-5.1000000000000005
191,1,1,0,0,1.8717856110483004,0.1807685507867977,1.802007428725405,-0.8030741604392958,-5.1000000000000005
192,1,1,0,0,1.802007428725405,-0.8030741604392958,1.526963282336156,-0.2153673861836813,-5.1000000000000005
193,1,1,2,0,1.526963282336156,-0.2153673861836813,1.3345370188493075,-0.5041152465803005,-5.1000000000000005
194,1,1,2,0,1.3345370188493075,-0.5041152465803005,1.3419862505565427,0.3870740261527629,-5.1000000000000005
195,1,1,2,2,1.3419862505565427,0.3870740261527629,1.3301974183910117,-0.4497455344164165,-5.1000000000000005
196,1,1,2,2,1.3301974183910117,-0.4497455344164165,1.3315530392196722,0.0384984322334024,-5.1000000000000005
197,1,1,2,2,1.3315530392196722,0.0384984322334024,1.2109352027916,-1.2162653427011236,-5.1000000000000005
198,1,1,1,2,1.2109352027916,-1.2162653427011236,1.110232983689702,-0.2659247295437978,-5.1000000000000005
199,1,1,2,2,1.110232983689702,-0.2659247295437978,1.1101656120887633,0.2033903467884512,-5.1000000000000005
200,2,1,1,1,-0.0328981375317666,-0.0575615744921713,0.2170537767089613,-0.0735482767043518,-3.14
201,2,1,0,1,0.2170537767089613,-0.0735482767043518,0.2407120552579376,0.6865707204747857,-3.14
202,2,1,2,1,0.2407120552579376,0.6865707204747857,0.598605212694674,0.7434546655221198,-3.14
203,2,1,2,1,0.598605212694674,0.7434546655221198,0.62276711072028,0.3562567907511922,-3.14
204,2,1,2,2,0.62276711072028,0.3562567907511922,0.6375568341571926,0.3403150633467994,-3.14
205,2,1,2,2,0.6375568341571926,0.3403150633467994,1.8966875044603424,2.210441890332935,-3.14
206,2,1,0,2,1.8966875044603424,2.210441890332935,1.969874177572056,1.1388231964056357,-3.14
207,2,1,2,2,1.969874177572056,1.1388231964056357,2.0972849666196014,2.912274499988244,-3.14
208,2,1,0,2,2.0972849666196014,2.912274499988244,2.220144674993676,2.1044853418794265,-3.14
209,2,1,0,2,2.220144674993676,2.1044853418794265,3.040482104275567,0.7880951762022674,-3.14
210,2,1,0,0,3.040482104275567,0.7880951762022674,3.048733965875744,0.1092165319512542,-3.14
211,2,1,2,0,3.048733965875744,0.1092165319512542,2.697697402794858,-0.4448471001161456,-3.14
212,2,1,2,0,2.697697402794858,-0.4448471001161456,2.649901905007005,-1.118990963492181,-3.14
213,2,1,2,2,2.649901905007005,-1.118990963492181,2.631039166787509,0.0028864619284394,-3.14
214,2,1,2,2,2.631039166787509,0.0028864619284394,2.6611804339172305,0.7113119886179522,-3.14
215,2,1,0,2,2.6611804339172305,0.7113119886179522,2.6516763366724447,-0.5448436714302443,-3.14
216,2,1,2,2,2.6516763366724447,-0.5448436714302443,2.6436062679432992,0.0236027351160574,-3.14
217,2,1,2,2,2.6436062679432992,0.0236027351160574,2.6807046495193347,1.0376191228356004,-3.14
218,2,1,0,2,2.6807046495193347,1.0376191228356004,2.732341169449476,-0.1898569147251181,-3.14
219,2,1,2,2,2.732341169449476,-0.1898569147251181,2.7394855829151217,0.3847874784574595,-3.14
220,2,1,2,2,2.7394855829151217,0.3847874784574595,2.756078026024228,0.1967880431919862,-3.14
221,2,1,2,2,2.756078026024228,0.1967880431919862,2.7213286657782105,-0.152375073900437,-3.14
222,2,1,2,2,2.7213286657782105,-0.152375073900437,2.821594085641176,0.4359495185897678,-3.14
223,2,1,2,2,2.821594085641176,0.4359495185897678,2.782353921796793,-0.7580761307385678,-3.14
224,2,1,2,2,2.782353921796793,-0.7580761307385678,2.749401301628911,-0.5583072066773738,-3.14
225,2,1,2,2,2.749401301628911,-0.5583072066773738,2.7320489571389093,-0.2394601531098759,-3.14
226,2,1,2,2,2.7320489571389093,-0.2394601531098759,2.71888381548703,-0.3101192445443465,-3.14
227,2,1,2,2,2.71888381548703,-0.3101192445443465,2.300949493815253,0.5429736052022079,-3.14
228,2,1,2,2,2.300949493815253,0.5429736052022079,2.3028631397184727,-0.2914816623102706,-3.14
229,2,1,2,2,2.3028631397184727,-0.2914816623102706,2.2997999863750307,0.0288398260413778,-3.14
230,2,1,0,2,2.2997999863750307,0.0288398260413778,2.233284339346848,0.0431079492278998,-3.14
231,2,1,0,2,2.233284339346848,0.0431079492278998,2.1725581306961845,-0.147515378587379,-3.14
232,2,1,0,0,2.1725581306961845,-0.147515378587379,2.0216473171471243,-0.1541682873924973,-3.14
233,2,1,0,0,2.0216473171471243,-0.1541682873924973,2.0368765583026422,-0.1624351382802412,-3.14
234,2,1,0,0,2.0368765583026422,-0.1624351382802412,2.0230648336559924,-0.4171142237907063,-3.14
235,2,1,0,0,2.0230648336559924,-0.4171142237907063,1.9944684633294296,-0.7463817339251511,-3.14
236,2,1,0,0,1.9944684633294296,-0.7463817339251511,1.921371074982947,-1.1376741820428466,-3.14
237,2,1,0,0,1.921371074982947,-1.1376741820428466,1.909959861895975,0.143035774384837,-3.14
238,2,1,0,0,1.909959861895975,0.143035774384837,1.9233348773973056,0.1405498193670009,-3.14
239,2,1,0,0,1.9233348773973056,0.1405498193670009,1.8888729930623385,-1.0285678090761274,-3.14
240,2,1,0,0,1.8888729930623385,-1.0285678090761274,1.5844714259621189,0.2474779392310097,-3.14
241,2,1,0,0,1.5844714259621189,0.2474779392310097,1.5325363533538692,-0.4099602592387114,-3.14
242,2,1,2,0,1.5325363533538692,-0.4099602592387114,1.5027034675833464,-0.7802122465881419,-3.14
243,2,1,0,0,1.5027034675833464,-0.7802122465881419,1.5022314030416648,0.3691713408344211,-3.14
244,2,1,0,0,1.5022314030416648,0.3691713408344211,1.4006459831888274,-0.1737703054135423,-3.14
245,2,1,2,0,1.4006459831888274,-0.1737703054135423,1.4086235196467976,0.1551256594490579,-3.14
246,2,1,2,0,1.4086235196467976,0.1551256594490579,1.3325480610265483,-0.0379465086194998,-3.14
247,2,1,2,2,1.3325480610265483,-0.0379465086194998,1.3279051338471084,-0.1914695314111176,-3.14
248,2,1,2,2,1.3279051338471084,-0.1914695314111176,1.364917534599258,1.0082842461707486,-3.14
249,2,1,2,2,1.364917534599258,1.0082842461707486,1.3854642258447516,-0.012915616498928,-3.14
250,2,1,2,2,1.3854642258447516,-0.012915616498928,1.371541302911845,-0.4558292652137257,-3.14
251,2,1,2,2,1.371541302911845,-0.4558292652137257,1.3843205351571368,0.3627760674312169,-3.14
252,2,1,2,2,1.3843205351571368,0.3627760674312169,1.2596463262458335,-0.6449051038354003,-3.14
253,2,1,2,2,1.2596463262458335,-0.6449051038354003,1.3067917503567694,0.195851206006048,-3.14
254,2,1,2,2,1.3067917503567694,0.195851206006048,1.2981945814694582,-0.2076339758688798,-3.14
255,2,1,2,2,1.2981945814694582,-0.2076339758688798,1.288864674113619,-0.133202644858432,-3.14
256,2,1,2,2,1.288864674113619,-0.133202644858432,1.5833711621771978,-0.5661083383882525,-3.14
257,2,1,0,2,1.5833711621771978,-0.5661083383882525,1.5933634265437209,0.5552608625032178,-3.14
258,2,1,0,2,1.5933634265437209,0.5552608625032178,1.717393336994388,-0.2518484857157431,-3.14
259,2,1,0,0,1.717393336994388,-0.2518484857157431,1.6918716759833117,-1.2552475947852375,-3.14
260,2,1,1,0,1.6918716759833117,-1.2552475947852375,1.5374243316772307,-0.2560225661003658,-3.14
261,2,1,0,0,1.5374243316772307,-0.2560225661003658,1.5004866499944007,-0.8539206884945142,-3.14
