t,episode,true_task_idx,pred_task_idx,exec_task_idx,x_before,vx_before,x_after,vx_after,true_goal
50,0,1,1,1,-0.2446102331024032,0.907873293122246,-0.2047000801097894,0.6706282424218359,-9.02
51,0,1,1,1,-0.2047000801097894,0.6706282424218359,-0.1842568501997231,0.3820386627007251,-9.02
52,0,1,1,1,-0.1842568501997231,0.3820386627007251,-0.1743805383909721,0.1467584198475922,-9.02
53,0,1,1,1,-0.1743805383909721,0.1467584198475922,-0.1563998506469652,0.4520607169296203,-9.02
54,0,1,1,1,-0.1563998506469652,0.4520607169296203,-0.1266977872022651,-0.2310812273129173,-9.02
55,0,1,1,1,-0.1266977872022651,-0.2310812273129173,-0.051196182334603,0.3527905902030157,-9.02
56,0,1,0,1,-0.051196182334603,0.3527905902030157,-0.1025789998841381,-0.3765906779415289,-9.02
57,0,1,2,1,-0.1025789998841381,-0.3765906779415289,-0.0924963555850292,0.303600923135609,-9.02
58,0,1,1,1,-0.0924963555850292,0.303600923135609,-0.0931775182326129,-0.2937780539340404,-9.02
59,0,1,0,1,-0.0931775182326129,-0.2937780539340404,-0.1593876705431462,-0.0184967730233189,-9.02
60,0,1,1,1,-0.1593876705431462,-0.0184967730233189,-0.2162259443695585,-1.3471513121681775,-9.02
61,0,1,2,1,-0.2162259443695585,-1.3471513121681775,-0.2476166206805924,-0.2503173695154762,-9.02
62,0,1,2,1,-0.2476166206805924,-0.2503173695154762,0.0843704234121299,0.9715542761569655,-9.02
63,0,1,1,1,0.0843704234121299,0.9715542761569655,0.1099656773474964,0.3348199592662085,-9.02
64,0,1,2,1,0.1099656773474964,0.3348199592662085,0.1330528875769558,0.7242813772342025,-9.02
65,0,1,2,1,0.1330528875769558,0.7242813772342025,0.2926907271777256,0.2655794056578905,-9.02
66,0,1,2,2,0.2926907271777256,0.2655794056578905,0.9891882655308608,2.09659051990908,-9.02
67,0,1,2,2,0.9891882655308608,2.09659051990908,3.025672365618105,2.3614428202714186,-9.02
68,0,1,2,2,3.025672365618105,2.3614428202714186,3.1233671083925048,1.6783719564881163,-9.02
69,0,1,0,2,3.1233671083925048,1.6783719564881163,3.520120248267029,2.549550123916559,-9.02
70,0,1,0,2,3.520120248267029,2.549550123916559,4.222191136419859,2.219992451122693,-9.02
71,0,1,0,0,4.222191136419859,2.219992451122693,4.293348767208353,1.091593687117829,-9.02
72,0,1,0,0,4.293348767208353,1.091593687117829,4.878323059867289,-0.2440785001496258,-9.02
73,0,1,0,0,4.878323059867289,-0.2440785001496258,5.09753197157063,0.2214850574511492,-9.02
74,0,1,0,0,5.09753197157063,0.2214850574511492,5.1009057470239805,0.0518311807996804,-9.02
75,0,1,0,0,5.1009057470239805,0.0518311807996804,5.071879363910415,-0.3316097603003446,-9.02
76,0,1,0,0,5.071879363910415,-0.3316097603003446,5.098371515304871,0.8814331501867614,-9.02
77,0,1,0,0,5.098371515304871,0.8814331501867614,5.146423763532712,0.6620692895519402,-9.02
78,0,1,0,0,5.146423763532712,0.6620692895519402,5.109156909823202,0.7454252328006765,-9.02
79,0,1,0,0,5.109156909823202,0.7454252328006765,4.861042908721685,-1.3984442529507664,-9.02
80,0,1,0,0,4.861042908721685,-1.3984442529507664,4.341349159699862,0.0242626933480313,-9.02
81,0,1,0,0,4.341349159699862,0.0242626933480313,4.371895717660948,0.8334302347346799,-9.02
82,0,1,0,0,4.371895717660948,0.8334302347346799,4.411142712075333,0.2872139396790268,-9.02
83,0,1,0,0,4.411142712075333,0.2872139396790268,4.391719090018872,-0.6673730442851407,-9.02
84,0,1,0,0,4.391719090018872,-0.6673730442851407,4.35501259565826,-0.572756628272292,-9.02
85,0,1,0,0,4.35501259565826,-0.572756628272292,4.326481679187835,-0.5138426586926503,-9.02
86,0,1,0,0,4.326481679187835,-0.5138426586926503,4.348454979639673,0.8006335157853911,-9.02
87,0,1,0,0,4.348454979639673,0.8006335157853911,4.36228262910275,-0.0733880285484968,-9.02
88,0,1,0,0,4.36228262910275,-0.0733880285484968,4.361801494861094,0.001316596151883,-9.02
89,0,1,0,0,4.361801494861094,0.001316596151883,4.293654546472326,-0.1359051795731543,-9.02
90,0,1,0,0,4.293654546472326,-0.1359051795731543,4.330004076067109,1.109663010030166,-9.02
91,0,1,0,0,4.330004076067109,1.109663010030166,4.339424604516422,-0.2364245314835392,-9.02
92,0,1,0,0,4.339424604516422,-0.2364245314835392,4.0810306480137335,-1.0564869299072168,-9.02
93,0,1,0,0,4.0810306480137335,-1.0564869299072168,4.060087140428776,-0.0765657966218132,-9.02
94,0,1,0,0,4.060087140428776,-0.0765657966218132,4.070211975924336,0.1294107635966824,-9.02
95,0,1,0,0,4.070211975924336,0.1294107635966824,3.6208152436582353,0.4912589472660901,-9.02
96,0,1,0,0,3.6208152436582353,0.4912589472660901,3.641175391819607,0.3539212655280664,-9.02
97,0,1,0,0,3.641175391819607,0.3539212655280664,3.544903299580479,-0.5819713766319798,-9.02
98,0,1,0,0,3.544903299580479,-0.5819713766319798,3.531514797252894,-0.0820630754191225,-9.02
99,0,1,0,0,3.531514797252894,-0.0820630754191225,3.354314222823501,-0.6929662344880846,-9.02
100,1,1,0,0,0.0606619013846748,-0.1555918530268462,0.0439301993832846,-0.3815700488219964,-5.1000000000000005
101,1,1,1,0,0.0439301993832846,-0.3815700488219964,-0.0675076835582665,0.0812434285108478,-5.1000000000000005
102,1,1,0,0,-0.0675076835582665,0.0812434285108478,-0.0507065817711192,0.2213800125398256,-5.1000000000000005
103,1,1,0,0,-0.0507065817711192,0.2213800125398256,-0.1171238816575502,-2.1105760443126047,-5.1000000000000005
104,1,1,2,0,-0.1171238816575502,-2.1105760443126047,-0.2149214385480117,-1.832882937718574,-5.1000000000000005
105,1,1,2,0,-0.2149214385480117,-1.832882937718574,-0.2369941786513412,0.2339083372005345,-5.1000000000000005
106,1,1,2,2,-0.2369941786513412,0.2339083372005345,-0.2262936800662723,0.0063593093413028,-5.1000000000000005
107,1,1,2,2,-0.2262936800662723,0.0063593093413028,-0.3071786254884002,-0.947906112301248,-5.1000000000000005
108,1,1,2,2,-0.3071786254884002,-0.947906112301248,-0.3518354216814705,-0.8716482504601258,-5.1000000000000005
109,1,1,2,2,-0.3518354216814705,-0.8716482504601258,-0.3733333304424615,-0.2814061202825461,-5.1000000000000005
110,1,1,2,2,-0.3733333304424615,-0.2814061202825461,-0.2723648101566778,0.8904405016938259,-5.1000000000000005
111,1,1,2,2,-0.2723648101566778,0.8904405016938259,-0.1533291553110875,0.6668436577839718,-5.1000000000000005
112,1,1,2,2,-0.1533291553110875,0.6668436577839718,-0.1227244044452487,0.5690730242382048,-5.1000000000000005
113,1,1,2,2,-0.1227244044452487,0.5690730242382048,0.3002363892407472,1.292564173197898,-5.1000000000000005
114,1,1,2,2,0.3002363892407472,1.292564173197898,0.6688960220913613,1.0699898071330227,-5.1000000000000005
115,1,1,2,2,0.6688960220913613,1.0699898071330227,0.7581953070644137,2.1582732065237997,-5.1000000000000005
116,1,1,2,2,0.7581953070644137,2.1582732065237997,0.855584720822159,1.7712388404841175,-5.1000000000000005
117,1,1,2,2,0.855584720822159,1.7712388404841175,0.9570662276308451,2.127697377142132,-5.1000000000000005
118,1,1,2,2,0.9570662276308451,2.127697377142132,1.0383167712286034,1.4172968507144663,-5.1000000000000005
119,1,1,0,2,1.0383167712286034,1.4172968507144663,1.121391904373534,1.643847045012352,-5.1000000000000005
120,1,1,0,2,1.121391904373534,1.643847045012352,1.1846584300936276,1.1473180501490348,-5.1000000000000005
121,1,1,0,0,1.1846584300936276,1.1473180501490348,1.4202064771242946,0.3548709513796772,-5.1000000000000005
122,1,1,0,0,1.4202064771242946,0.3548709513796772,1.3885219666017283,-0.973584742583978,-5.1000000000000005
123,1,1,1,0,1.3885219666017283,-0.973584742583978,1.390087062200785,0.4240711152313566,-5.1000000000000005
124,1,1,0,0,1.390087062200785,0.4240711152313566,1.160516333736208,0.4603842100907709,-5.1000000000000005
125,1,1,0,0,1.160516333736208,0.4603842100907709,1.172068081907681,-0.040144457320031,-5.1000000000000005
126,1,1,0,0,1.172068081907681,-0.040144457320031,1.143192567099057,-0.8982391647382473,-5.1000000000000005
127,1,1,0,0,1.143192567099057,-0.8982391647382473,1.0642043077085304,-1.8176012120753888,-5.1000000000000005
128,1,1,1,0,1.0642043077085304,-1.8176012120753888,0.785448634996522,0.9837032962737569,-5.1000000000000005
129,1,1,0,0,0.785448634996522,0.9837032962737569,0.7584939786455778,-1.2317478405306832,-5.1000000000000005
130,1,1,1,0,0.7584939786455778,-1.2317478405306832,0.699098250647796,-0.9950520434329632,-5.1000000000000005
131,1,1,0,0,0.699098250647796,-0.9950520434329632,0.6711545866390226,-0.2995759153961681,-5.1000000000000005
132,1,1,1,0,0.6711545866390226,-0.2995759153961681,0.6359794252831434,-0.8160985549387869,-5.1000000000000005
133,1,1,3,0,0.6359794252831434,-0.8160985549387869,0.4811374096443743,-0.1407204939456153,-5.1000000000000005
134,1,1,1,0,0.4811374096443743,-0.1407204939456153,0.3725167141252599,-0.1728879633053041,-5.1000000000000005
135,1,1,3,0,0.3725167141252599,-0.1728879633053041,0.2970058349708402,-1.2549477844596209,-5.1000000000000005
136,1,1,1,0,0.2970058349708402,-1.2549477844596209,0.2929993035806604,0.4688961032480395,-5.1000000000000005
137,1,1,3,0,0.2929993035806604,0.4688961032480395,0.3251705739822255,0.603499968524871,-5.1000000000000005
138,1,1,3,0,0.3251705739822255,0.603499968524871,0.1264927952469038,-0.4476635893626217,-5.1000000000000005
139,1,1,3,3,0.1264927952469038,-0.4476635893626217,0.107287526843879,-0.3654678868248329,-5.1000000000000005
140,1,1,3,3,0.107287526843879,-0.3654678868248329,0.0690353776898672,-0.9157238144757852,-5.1000000000000005
141,1,1,3,3,0.0690353776898672,-0.9157238144757852,-0.1028832599394274,-0.7495122244856179,-5.1000000000000005
142,1,1,3,3,-0.1028832599394274,-0.7495122244856179,-0.6816437683289818,-1.218549225613361,-5.1000000000000005
143,1,1,3,3,-0.6816437683289818,-1.218549225613361,-0.9725635181350476,-1.1028000144321224,-5.1000000000000005
144,1,1,3,3,-0.9725635181350476,-1.1028000144321224,-1.0256724720287889,-1.2350702217452878,-5.1000000000000005
145,1,1,3,3,-1.0256724720287889,-1.2350702217452878,-1.230225647804702,-0.2813250862383618,-5.1000000000000005
146,1,1,3,3,-1.230225647804702,-0.2813250862383618,-1.253106598047029,-0.6795023090544384,-5.1000000000000005
147,1,1,3,3,-1.253106598047029,-0.6795023090544384,-1.3035600712354956,-1.1717322343433405,-5.1000000000000005
148,1,1,3,3,-1.3035600712354956,-1.1717322343433405,-1.5943699070899255,-1.1923024157418691,-5.1000000000000005
149,1,1,3,3,-1.5943699070899255,-1.1923024157418691,-1.643106877886923,-0.8108725325454894,-5.1000000000000005
150,1,1,3,3,-1.643106877886923,-0.8108725325454894,-1.686926125024029,-0.9343150983636704,-5.1000000000000005
151,1,1,3,3,-1.686926125024029,-0.9343150983636704,-1.7075591660283227,-0.3480774241164839,-5.1000000000000005
152,1,1,1,3,-1.7075591660283227,-0.3480774241164839,-1.7789758087764864,-1.744871479638458,-5.1000000000000005
153,1,1,2,3,-1.7789758087764864,-1.744871479638458,-1.869333246422944,-1.996004374674735,-5.1000000000000005
154,1,1,2,3,-1.869333246422944,-1.996004374674735,-1.9799698477989,-2.3293924611764645,-5.1000000000000005
155,1,1,2,2,-1.9799698477989,-2.3293924611764645,-3.130569537695889,-0.9179342022647168,-5.1000000000000005
156,1,1,1,2,-3.130569537695889,-0.9179342022647168,-2.847404768567777,1.3070479755960025,-5.1000000000000005
157,1,1,3,2,-2.847404768567777,1.3070479755960025,-1.4530014983439126,2.497506381410757,-5.1000000000000005
158,1,1,0,2,-1.4530014983439126,2.497506381410757,-0.8815604868112323,2.205442365102953,-5.1000000000000005
159,1,1,3,2,-0.8815604868112323,2.205442365102953,-0.7677167486993389,2.077484405514211,-5.1000000000000005
160,1,1,0,2,-0.7677167486993389,2.077484405514211,0.1415641299872441,0.7015386342505905,-5.1000000000000005
161,1,1,0,2,0.1415641299872441,0.7015386342505905,0.1429248728809475,-0.1965188482012196,-5.1000000000000005
162,1,1,3,2,0.1429248728809475,-0.1965188482012196,0.1641316116460331,0.5687328351540255,-5.1000000000000005
163,1,1,0,2,0.1641316116460331,0.5687328351540255,0.1807502984289106,0.2373362929761256,-5.1000000000000005
164,1,1,0,2,0.1807502984289106,0.2373362929761256,0.175875840674489,-0.0613217066085731,-5.1000000000000005
165,1,1,0,0,0.175875840674489,-0.0613217066085731,0.2170700735934294,1.0775838996276363,-5.1000000000000005
166,1,1,0,0,0.2170700735934294,1.0775838996276363,0.2462652731150154,0.327203033204098,-5.1000000000000005
167,1,1,0,0,0.2462652731150154,0.327203033204098,0.2566774860739849,0.1545304225636188,-5.1000000000000005
168,1,1,3,0,0.2566774860739849,0.1545304225636188,-0.1935640914585062,-0.4912583268188468,-5.1000000000000005
169,1,1,3,0,-0.1935640914585062,-0.4912583268188468,-0.2119611550390111,-0.4782978335539719,-5.1000000000000005
170,1,1,3,3,-0.2119611550390111,-0.4782978335539719,-0.2184171301195621,0.0247756052526731,-5.1000000000000005
171,1,1,3,3,-0.2184171301195621,0.0247756052526731,-0.6024214005673637,-0.9277489096104105,-5.1000000000000005
172,1,1,3,3,-0.6024214005673637,-0.9277489096104105,-0.7007672773045591,-2.352010324470379,-5.1000000000000005
173,1,1,3,3,-0.7007672773045591,-2.352010324470379,-0.7969988052729206,-1.6839831417380389,-5.1000000000000005
174,1,1,3,3,-0.7969988052729206,-1.6839831417380389,-0.9303769774482924,-3.093967743800835,-5.1000000000000005
175,1,1,2,3,-0.9303769774482924,-3.093967743800835,-1.0557811662125791,-2.105414729613883,-5.1000000000000005
176,1,1,3,3,-1.0557811662125791,-2.105414729613883,-1.141432930154591,-1.7007696516639532,-5.1000000000000005
177,1,1,3,3,-1.141432930154591,-1.7007696516639532,-1.2314183295774692,-1.8456207150994712,-5.1000000000000005
178,1,1,3,3,-1.2314183295774692,-1.8456207150994712,-1.4584256297000089,-2.729302882860908,-5.1000000000000005
179,1,1,3,3,-1.4584256297000089,-2.729302882860908,-1.574265380779112,-1.9602694458189087,-5.1000000000000005
180,1,1,0,3,-1.574265380779112,-1.9602694458189087,-1.6514188777777197,-1.3846217551056843,-5.1000000000000005
181,1,1,3,3,-1.6514188777777197,-1.3846217551056843,-2.576044569205848,-0.4046801916653006,-5.1000000000000005
182,1,1,3,3,-2.576044569205848,-0.4046801916653006,-3.1395064490647875,-1.0377758711905982,-5.1000000000000005
183,1,1,3,3,-3.1395064490647875,-1.0377758711905982,-3.687700541207235,-1.0853613894082392,-5.1000000000000005
184,1,1,0,3,-3.687700541207235,-1.0853613894082392,-4.360106394372874,-1.0136132227005417,-5.1000000000000005
185,1,1,3,3,-4.360106394372874,-1.0136132227005417,-4.659242793955205,-1.4698468365442932,-5.1000000000000005
186,1,1,3,3,-4.659242793955205,-1.4698468365442932,-4.749548170952405,-1.9274139658440523,-5.1000000000000005
187,1,1,0,3,-4.749548170952405,-1.9274139658440523,-6.192227535923788,-1.9439901074248604,-5.1000000000000005
188,1,1,3,3,-6.192227535923788,-1.9439901074248604,-6.2812858701381264,-1.6877990195933847,-5.1000000000000005
189,1,1,3,3,-6.2812858701381264,-1.6877990195933847,-6.348624170981556,-1.2917198990819776,-5.1000000000000005
190,1,1,3,3,-6.348624170981556,-1.2917198990819776,-6.421612380240792,-1.5898391897809003,-5.1000000000000005
191,1,1,3,3,-6.421612380240792,-1.5898391897809003,-6.830007396365582,-1.5480130428732908,-5.1000000000000005
192,1,1,3,3,-6.830007396365582,-1.5480130428732908,-6.999351919451691,-0.212813336263239,-5.1000000000000005
193,1,1,3,3,-6.999351919451691,-0.212813336263239,-7.569247024240682,-1.6736965960325756,-5.1000000000000005
194,1,1,3,3,-7.569247024240682,-1.6736965960325756,-8.953530225380398,-1.2542687460561808,-5.1000000000000005
195,1,1,3,3,-8.953530225380398,-1.2542687460561808,-10.122806696895994,-1.818991787998706,-5.1000000000000005
196,1,1,3,3,-10.122806696895994,-1.818991787998706,-11.331320540176163,-1.9048362380749757,-5.1000000000000005
197,1,1,3,3,-11.331320540176163,-1.9048362380749757,-11.401909383589867,-1.2620904050093955,-5.1000000000000005
198,1,1,1,3,-11.401909383589867,-1.2620904050093955,-11.518267017935356,-2.718936007193767,-5.1000000000000005
199,1,1,1,3,-11.518267017935356,-2.718936007193767,-11.931824668319171,-0.4002089394065551,-5.1000000000000005
200,2,1,1,1,0.090458183646712,0.1107213928172246,0.0868098480679106,-0.1245842613348225,-3.14
201,2,1,0,1,0.0868098480679106,-0.1245842613348225,-0.1759560566133744,-0.7292275838885425,-3.14
202,2,1,0,1,-0.1759560566133744,-0.7292275838885425,-0.2081147581785307,-0.5496459846453827,-3.14
203,2,1,0,0,-0.2081147581785307,-0.5496459846453827,-0.3126782460617533,-0.1554633793308128,-3.14
204,2,1,0,0,-0.3126782460617533,-0.1554633793308128,-0.5918272349387035,-0.5815516551388986,-3.14
205,2,1,0,0,-0.5918272349387035,-0.5815516551388986,-0.6126437066555492,-0.3885445554193006,-3.14
206,2,1,0,0,-0.6126437066555492,-0.3885445554193006,-0.6662147862956207,-1.3786865055851951,-3.14
207,2,1,0,0,-0.6662147862956207,-1.3786865055851951,-0.8396326068207317,0.8326695742546518,-3.14
208,2,1,0,0,-0.8396326068207317,0.8326695742546518,-0.8494534832743285,-0.7399128823125625,-3.14
209,2,1,0,0,-0.8494534832743285,-0.7399128823125625,-0.8470074532898328,0.4362041803777962,-3.14
210,2,1,1,0,-0.8470074532898328,0.4362041803777962,-1.190040619452761,-0.3882214384201571,-3.14
211,2,1,1,0,-1.190040619452761,-0.3882214384201571,-1.4754331278572117,-1.0816761155529244,-3.14
212,2,1,0,0,-1.4754331278572117,-1.0816761155529244,-1.851998274229803,0.1007272983112356,-3.14
213,2,1,3,0,-1.851998274229803,0.1007272983112356,-2.258131495945019,-1.1585934726038425,-3.14
214,2,1,3,0,-2.258131495945019,-1.1585934726038425,-2.291933243813752,-0.3704557685001389,-3.14
215,2,1,3,3,-2.291933243813752,-0.3704557685001389,-2.3320879744902063,-0.9159209968668108,-3.14
216,2,1,3,3,-2.3320879744902063,-0.9159209968668108,-2.4002003112182493,-0.1351719073656538,-3.14
217,2,1,3,3,-2.4002003112182493,-0.1351719073656538,-2.1857281891716607,0.2981832051540016,-3.14
218,2,1,3,3,-2.1857281891716607,0.2981832051540016,-1.2960549427181256,0.6024283964986288,-3.14
219,2,1,3,3,-1.2960549427181256,0.6024283964986288,-1.2362138317699558,1.2549974934313337,-3.14
220,2,1,3,3,-1.2362138317699558,1.2549974934313337,-1.2059912153192611,0.3080085681833243,-3.14
221,2,1,3,3,-1.2059912153192611,0.3080085681833243,-1.1956399011130907,0.0530766000277864,-3.14
222,2,1,3,3,-1.1956399011130907,0.0530766000277864,-1.1920656192398913,-0.1476937741355166,-3.14
223,2,1,3,3,-1.1920656192398913,-0.1476937741355166,-1.1772753599784564,-0.7047696400465677,-3.14
224,2,1,3,3,-1.1772753599784564,-0.7047696400465677,-1.1970175719161815,-0.2304132251156566,-3.14
225,2,1,3,3,-1.1970175719161815,-0.2304132251156566,-1.3523469970818704,-0.0547285757190336,-3.14
226,2,1,3,3,-1.3523469970818704,-0.0547285757190336,-1.3472455688705935,0.0111123713123877,-3.14
227,2,1,3,3,-1.3472455688705935,0.0111123713123877,-1.401453373061322,0.0535474360196759,-3.14
228,2,1,3,3,-1.401453373061322,0.0535474360196759,-1.4070478360844765,-0.0505444771745231,-3.14
229,2,1,3,3,-1.4070478360844765,-0.0505444771745231,-1.4079779080000947,-0.0356759199593025,-3.14
230,2,1,3,3,-1.4079779080000947,-0.0356759199593025,-1.418245536937163,-0.0686308748979347,-3.14
231,2,1,3,3,-1.418245536937163,-0.0686308748979347,-1.520127796734687,-0.0961113775300538,-3.14
232,2,1,3,3,-1.520127796734687,-0.0961113775300538,-1.5213997138569717,0.0308730940318993,-3.14
233,2,1,3,3,-1.5213997138569717,0.0308730940318993,-1.5262850425557044,-0.1662584188077988,-3.14
234,2,1,3,3,-1.5262850425557044,-0.1662584188077988,-1.5264831416138167,0.0045347237305305,-3.14
235,2,1,3,3,-1.5264831416138167,0.0045347237305305,-1.1168648479473382,0.8214429665653165,-3.14
236,2,1,3,3,-1.1168648479473382,0.8214429665653165,-1.0037296812571084,0.8356735159720543,-3.14
237,2,1,3,3,-1.0037296812571084,0.8356735159720543,-0.9305884058715927,-0.0781003562898213,-3.14
238,2,1,3,3,-0.9305884058715927,-0.0781003562898213,-0.9151522546714098,0.4672936229895738,-3.14
239,2,1,1,3,-0.9151522546714098,0.4672936229895738,-0.8836503126459376,0.4676911893156839,-3.14
240,2,1,1,3,-0.8836503126459376,0.4676911893156839,-0.9879342324336322,-0.5213774083126617,-3.14
241,2,1,1,1,-0.9879342324336322,-0.5213774083126617,-1.0010686155919917,-0.6954123344719672,-3.14
242,2,1,3,1,-1.0010686155919917,-0.6954123344719672,-0.997164149168321,0.3488365689712028,-3.14
243,2,1,3,1,-0.997164149168321,0.3488365689712028,-1.0948290938312757,-0.5111241937997093,-3.14
244,2,1,3,3,-1.0948290938312757,-0.5111241937997093,-1.2606344899223247,-0.801149540121489,-3.14
245,2,1,3,3,-1.2606344899223247,-0.801149540121489,-1.319617478413398,-1.2535451170175818,-3.14
246,2,1,3,3,-1.319617478413398,-1.2535451170175818,-1.9452279872051417,-1.437545760319746,-3.14
247,2,1,3,3,-1.9452279872051417,-1.437545760319746,-1.9885348290871507,-0.6196062017227982,-3.14
248,2,1,3,3,-1.9885348290871507,-0.6196062017227982,-2.1263472067880533,1.2329367633173685,-3.14
249,2,1,3,3,-2.1263472067880533,1.2329367633173685,-2.053760888060909,1.3183230407011286,-3.14
250,2,1,0,3,-2.053760888060909,1.3183230407011286,-2.042883434848602,-0.2268341517170972,-3.14
251,2,1,0,3,-2.042883434848602,-0.2268341517170972,-2.0554884767088315,-0.0578784740380262,-3.14
252,2,1,0,0,-2.0554884767088315,-0.0578784740380262,-1.994588404143768,1.4622360022656706,-3.14
253,2,1,3,0,-1.994588404143768,1.4622360022656706,-1.9211068397056372,0.1208146851927467,-3.14
254,2,1,0,0,-1.9211068397056372,0.1208146851927467,-1.9159162812189836,-0.3732813036763514,-3.14
